# X, Y, Z, tdens
0.025 0 0.153 0
0.026 0 0.153 0
0.027 0 0.153 0
0.028 0 0.153 0
0.029 0 0.153 0
0.03 0 0.153 0
0.031 0 0.153 0
0.032 0 0.153 0
0.033 0 0.153 0
0.034 0 0.153 0
0.035 0 0.153 0
-0.035 0 0.154 0
-0.034 0 0.154 0
-0.033 0 0.154 0
-0.032 0 0.154 0
-0.031 0 0.154 0
-0.03 0 0.154 0
-0.029 0 0.154 0
-0.028 0 0.154 0
-0.027 0 0.154 0
-0.026 0 0.154 0
-0.025 0 0.154 0
-0.024 0 0.154 0
-0.023 0 0.154 0
-0.022 0 0.154 0
-0.021 0 0.154 0
-0.02 0 0.154 0
-0.019 0 0.154 0
-0.018 0 0.154 0
-0.017 0 0.154 0
-0.016 0 0.154 0
-0.015 0 0.154 0
-0.014 0 0.154 0
-0.013 0 0.154 0
-0.012 0 0.154 0
-0.011 0 0.154 0
-0.01 0 0.154 0
-0.009 0 0.154 0
-0.008 0 0.154 0
-0.007 0 0.154 0
-0.006 0 0.154 0
-0.005 0 0.154 0
-0.004 0 0.154 0
-0.003 0 0.154 0
-0.002 0 0.154 0
-0.001 0 0.154 0
0 0 0.154 0.00459138
0.001 0 0.154 0.00935116
0.002 0 0.154 0
0.003 0 0.154 0
0.004 0 0.154 0
0.005 0 0.154 0
0.006 0 0.154 0
0.007 0 0.154 0
0.008 0 0.154 0
0.009 0 0.154 0
0.01 0 0.154 0
0.011 0 0.154 0
0.012 0 0.154 0
0.013 0 0.154 0
0.014 0 0.154 0
0.015 0 0.154 0
0.016 0 0.154 0
0.017 0 0.154 0
0.018 0 0.154 0
0.019 0 0.154 0
0.02 0 0.154 0
0.021 0 0.154 0
0.022 0 0.154 0
0.023 0 0.154 0
0.024 0 0.154 0
0.025 0 0.154 0
0.026 0 0.154 0
0.027 0 0.154 0
0.028 0 0.154 0
0.029 0 0.154 0
0.03 0 0.154 0
0.031 0 0.154 0
0.032 0 0.154 0
0.033 0 0.154 0
0.034 0 0.154 0
0.035 0 0.154 0
-0.035 0 0.155 0
-0.034 0 0.155 0
-0.033 0 0.155 0
-0.032 0 0.155 0
-0.031 0 0.155 0
-0.03 0 0.155 0
-0.029 0 0.155 0
-0.028 0 0.155 0
-0.027 0 0.155 0
-0.026 0 0.155 0
-0.025 0 0.155 0
-0.024 0 0.155 0
-0.023 0 0.155 0
-0.022 0 0.155 0
-0.021 0 0.155 0
-0.02 0 0.155 0
-0.019 0 0.155 0
-0.018 0 0.155 0
-0.017 0 0.155 0
-0.016 0 0.155 0
-0.015 0 0.155 0
-0.014 0 0.155 0
-0.013 0 0.155 0
-0.012 0 0.155 0
-0.011 0 0.155 0
-0.01 0 0.155 0
-0.009 0 0.155 0
-0.008 0 0.155 0
-0.007 0 0.155 0
-0.006 0 0.155 0
-0.005 0 0.155 0
-0.004 0 0.155 0
-0.003 0 0.155 0
-0.002 0 0.155 0
-0.001 0 0.155 0
0 0 0.155 0.00415753
0.001 0 0.155 0.00926428
0.002 0 0.155 0
0.003 0 0.155 0
0.004 0 0.155 0
0.005 0 0.155 0
0.006 0 0.155 0
0.007 0 0.155 0
0.008 0 0.155 0
0.009 0 0.155 0
0.01 0 0.155 0
0.011 0 0.155 0
0.012 0 0.155 0
0.013 0 0.155 0
0.014 0 0.155 0
0.015 0 0.155 0
0.016 0 0.155 0
0.017 0 0.155 0
0.018 0 0.155 0
0.019 0 0.155 0
0.02 0 0.155 0
0.021 0 0.155 0
0.022 0 0.155 0
0.023 0 0.155 0
0.024 0 0.155 0
0.025 0 0.155 0
0.026 0 0.155 0
0.027 0 0.155 0
0.028 0 0.155 0
0.029 0 0.155 0
0.03 0 0.155 0
0.031 0 0.155 0
0.032 0 0.155 0
0.033 0 0.155 0
0.034 0 0.155 0
0.035 0 0.155 0
-0.035 0 0.156 0
-0.034 0 0.156 0
-0.033 0 0.156 0
-0.032 0 0.156 0
-0.031 0 0.156 0
-0.03 0 0.156 0
-0.029 0 0.156 0
-0.028 0 0.156 0
-0.027 0 0.156 0
-0.026 0 0.156 0
-0.025 0 0.156 0
-0.024 0 0.156 0
-0.023 0 0.156 0
-0.022 0 0.156 0
-0.021 0 0.156 0
-0.02 0 0.156 0
-0.019 0 0.156 0
-0.018 0 0.156 0
-0.017 0 0.156 0
-0.016 0 0.156 0
-0.015 0 0.156 0
-0.014 0 0.156 0
-0.013 0 0.156 0
-0.012 0 0.156 0
-0.011 0 0.156 0
-0.01 0 0.156 0
-0.009 0 0.156 0
-0.008 0 0.156 0
-0.007 0 0.156 0
-0.006 0 0.156 0
-0.005 0 0.156 0
-0.004 0 0.156 0
-0.003 0 0.156 0
-0.002 0 0.156 0
-0.001 0 0.156 0
0 0 0.156 0.00373741
0.001 0 0.156 0.00916368
0.002 0 0.156 0
0.003 0 0.156 0
0.004 0 0.156 0
0.005 0 0.156 0
0.006 0 0.156 0
0.007 0 0.156 0
0.008 0 0.156 0
0.009 0 0.156 0
0.01 0 0.156 0
0.011 0 0.156 0
0.012 0 0.156 0
0.013 0 0.156 0
0.014 0 0.156 0
0.015 0 0.156 0
0.016 0 0.156 0
0.017 0 0.156 0
0.018 0 0.156 0
0.019 0 0.156 0
0.02 0 0.156 0
0.021 0 0.156 0
0.022 0 0.156 0
0.023 0 0.156 0
0.024 0 0.156 0
0.025 0 0.156 0
0.026 0 0.156 0
0.027 0 0.156 0
0.028 0 0.156 0
0.029 0 0.156 0
0.03 0 0.156 0
0.031 0 0.156 0
0.032 0 0.156 0
0.033 0 0.156 0
0.034 0 0.156 0
0.035 0 0.156 0
-0.035 0 0.157 0
-0.034 0 0.157 0
-0.033 0 0.157 0
-0.032 0 0.157 0
-0.031 0 0.157 0
-0.03 0 0.157 0
-0.029 0 0.157 0
-0.028 0 0.157 0
-0.027 0 0.157 0
-0.026 0 0.157 0
-0.025 0 0.157 0
-0.024 0 0.157 0
-0.023 0 0.157 0
-0.022 0 0.157 0
-0.021 0 0.157 0
-0.02 0 0.157 0
-0.019 0 0.157 0
-0.018 0 0.157 0
-0.017 0 0.157 0
-0.016 0 0.157 0
-0.015 0 0.157 0
-0.014 0 0.157 0
-0.013 0 0.157 0
-0.012 0 0.157 0
-0.011 0 0.157 0
-0.01 0 0.157 0
-0.009 0 0.157 0
-0.008 0 0.157 0
-0.007 0 0.157 0
-0.006 0 0.157 0
-0.005 0 0.157 0
-0.004 0 0.157 0
-0.003 0 0.157 0
-0.002 0 0.157 0
-0.001 0 0.157 0
0 0 0.157 0.003331
0.001 0 0.157 0.00904937
0.002 0 0.157 0
0.003 0 0.157 0
0.004 0 0.157 0
0.005 0 0.157 0
0.006 0 0.157 0
0.007 0 0.157 0
0.008 0 0.157 0
0.009 0 0.157 0
0.01 0 0.157 0
0.011 0 0.157 0
0.012 0 0.157 0
0.013 0 0.157 0
0.014 0 0.157 0
0.015 0 0.157 0
0.016 0 0.157 0
0.017 0 0.157 0
0.018 0 0.157 0
0.019 0 0.157 0
0.02 0 0.157 0
0.021 0 0.157 0
0.022 0 0.157 0
0.023 0 0.157 0
0.024 0 0.157 0
0.025 0 0.157 0
0.026 0 0.157 0
0.027 0 0.157 0
0.028 0 0.157 0
0.029 0 0.157 0
0.03 0 0.157 0
0.031 0 0.157 0
0.032 0 0.157 0
0.033 0 0.157 0
0.034 0 0.157 0
0.035 0 0.157 0
-0.035 0 0.158 0
-0.034 0 0.158 0
-0.033 0 0.158 0
-0.032 0 0.158 0
-0.031 0 0.158 0
-0.03 0 0.158 0
-0.029 0 0.158 0
-0.028 0 0.158 0
-0.027 0 0.158 0
-0.026 0 0.158 0
-0.025 0 0.158 0
-0.024 0 0.158 0
-0.023 0 0.158 0
-0.022 0 0.158 0
-0.021 0 0.158 0
-0.02 0 0.158 0
-0.019 0 0.158 0
-0.018 0 0.158 0
-0.017 0 0.158 0
-0.016 0 0.158 0
-0.015 0 0.158 0
-0.014 0 0.158 0
-0.013 0 0.158 0
-0.012 0 0.158 0
-0.011 0 0.158 0
-0.01 0 0.158 0
-0.009 0 0.158 0
-0.008 0 0.158 0
-0.007 0 0.158 0
-0.006 0 0.158 0
-0.005 0 0.158 0
-0.004 0 0.158 0
-0.003 0 0.158 0
-0.002 0 0.158 0
-0.001 0 0.158 0
0 0 0.158 0.0029383
0.001 0 0.158 0.00892136
0.002 0 0.158 4.60139e-11
0.003 0 0.158 0
0.004 0 0.158 0
0.005 0 0.158 0
0.006 0 0.158 0
0.007 0 0.158 0
0.008 0 0.158 0
0.009 0 0.158 0
0.01 0 0.158 0
0.011 0 0.158 0
0.012 0 0.158 0
0.013 0 0.158 0
0.014 0 0.158 0
0.015 0 0.158 0
0.016 0 0.158 0
0.017 0 0.158 0
0.018 0 0.158 0
0.019 0 0.158 0
0.02 0 0.158 0
0.021 0 0.158 0
0.022 0 0.158 0
0.023 0 0.158 0
0.024 0 0.158 0
0.025 0 0.158 0
0.026 0 0.158 0
0.027 0 0.158 0
0.028 0 0.158 0
0.029 0 0.158 0
0.03 0 0.158 0
0.031 0 0.158 0
0.032 0 0.158 0
0.033 0 0.158 0
0.034 0 0.158 0
0.035 0 0.158 0
-0.035 0 0.159 0
-0.034 0 0.159 0
-0.033 0 0.159 0
-0.032 0 0.159 0
-0.031 0 0.159 0
-0.03 0 0.159 0
-0.029 0 0.159 0
-0.028 0 0.159 0
-0.027 0 0.159 0
-0.026 0 0.159 0
-0.025 0 0.159 0
-0.024 0 0.159 0
-0.023 0 0.159 0
-0.022 0 0.159 0
-0.021 0 0.159 0
-0.02 0 0.159 0
-0.019 0 0.159 0
-0.018 0 0.159 0
-0.017 0 0.159 0
-0.016 0 0.159 0
-0.015 0 0.159 0
-0.014 0 0.159 0
-0.013 0 0.159 0
-0.012 0 0.159 0
-0.011 0 0.159 0
-0.01 0 0.159 0
-0.009 0 0.159 0
-0.008 0 0.159 0
-0.007 0 0.159 0
-0.006 0 0.159 0
-0.005 0 0.159 0
-0.004 0 0.159 0
-0.003 0 0.159 0
-0.002 0 0.159 0
-0.001 0 0.159 0
0 0 0.159 0.00255937
0.001 0 0.159 0.00877963
0.002 0 0.159 1.2738e-08
0.003 0 0.159 0
0.004 0 0.159 0
0.005 0 0.159 0
0.006 0 0.159 0
0.007 0 0.159 0
0.008 0 0.159 0
0.009 0 0.159 0
0.01 0 0.159 0
0.011 0 0.159 0
0.012 0 0.159 0
0.013 0 0.159 0
0.014 0 0.159 0
0.015 0 0.159 0
0.016 0 0.159 0
0.017 0 0.159 0
0.018 0 0.159 0
0.019 0 0.159 0
0.02 0 0.159 0
0.021 0 0.159 0
0.022 0 0.159 0
0.023 0 0.159 0
0.024 0 0.159 0
0.025 0 0.159 0
0.026 0 0.159 0
0.027 0 0.159 0
0.028 0 0.159 0
0.029 0 0.159 0
0.03 0 0.159 0
0.031 0 0.159 0
0.032 0 0.159 0
0.033 0 0.159 0
0.034 0 0.159 0
0.035 0 0.159 0
-0.035 0 0.16 0
-0.034 0 0.16 0
-0.033 0 0.16 0
-0.032 0 0.16 0
-0.031 0 0.16 0
-0.03 0 0.16 0
-0.029 0 0.16 0
-0.028 0 0.16 0
-0.027 0 0.16 0
-0.026 0 0.16 0
-0.025 0 0.16 0
-0.024 0 0.16 0
-0.023 0 0.16 0
-0.022 0 0.16 0
-0.021 0 0.16 0
-0.02 0 0.16 0
-0.019 0 0.16 0
-0.018 0 0.16 0
-0.017 0 0.16 0
-0.016 0 0.16 0
-0.015 0 0.16 0
-0.014 0 0.16 0
-0.013 0 0.16 0
-0.012 0 0.16 0
-0.011 0 0.16 0
-0.01 0 0.16 0
-0.009 0 0.16 0
-0.008 0 0.16 0
-0.007 0 0.16 0
-0.006 0 0.16 0
-0.005 0 0.16 0
-0.004 0 0.16 0
-0.003 0 0.16 0
-0.002 0 0.16 0
-0.001 0 0.16 0
0 0 0.16 0.00219486
0.001 0 0.16 0.00862386
0.002 0 0.16 3.02937e-07
0.003 0 0.16 0
0.004 0 0.16 0
0.005 0 0.16 0
0.006 0 0.16 0
0.007 0 0.16 0
0.008 0 0.16 0
0.009 0 0.16 0
0.01 0 0.16 0
0.011 0 0.16 0
0.012 0 0.16 0
0.013 0 0.16 0
0.014 0 0.16 0
0.015 0 0.16 0
0.016 0 0.16 0
0.017 0 0.16 0
0.018 0 0.16 0
0.019 0 0.16 0
0.02 0 0.16 0
0.021 0 0.16 0
0.022 0 0.16 0
0.023 0 0.16 0
0.024 0 0.16 0
0.025 0 0.16 0
0.026 0 0.16 0
0.027 0 0.16 0
0.028 0 0.16 0
0.029 0 0.16 0
0.03 0 0.16 0
0.031 0 0.16 0
0.032 0 0.16 0
0.033 0 0.16 0
0.034 0 0.16 0
0.035 0 0.16 0
-0.035 0 0.161 0
-0.034 0 0.161 0
-0.033 0 0.161 0
-0.032 0 0.161 0
-0.031 0 0.161 0
-0.03 0 0.161 0
-0.029 0 0.161 0
-0.028 0 0.161 0
-0.027 0 0.161 0
-0.026 0 0.161 0
-0.025 0 0.161 0
-0.024 0 0.161 0
-0.023 0 0.161 0
-0.022 0 0.161 0
-0.021 0 0.161 0
-0.02 0 0.161 0
-0.019 0 0.161 0
-0.018 0 0.161 0
-0.017 0 0.161 0
-0.016 0 0.161 0
-0.015 0 0.161 0
-0.014 0 0.161 0
-0.013 0 0.161 0
-0.012 0 0.161 0
-0.011 0 0.161 0
-0.01 0 0.161 0
-0.009 0 0.161 0
-0.008 0 0.161 0
-0.007 0 0.161 0
-0.006 0 0.161 0
-0.005 0 0.161 0
-0.004 0 0.161 0
-0.003 0 0.161 0
-0.002 0 0.161 0
-0.001 0 0.161 0
0 0 0.161 0.00184803
0.001 0 0.161 0.00845202
0.002 0 0.161 2.50762e-06
0.003 0 0.161 0
0.004 0 0.161 0
0.005 0 0.161 0
0.006 0 0.161 0
0.007 0 0.161 0
0.008 0 0.161 0
0.009 0 0.161 0
0.01 0 0.161 0
0.011 0 0.161 0
0.012 0 0.161 0
0.013 0 0.161 0
0.014 0 0.161 0
0.015 0 0.161 0
0.016 0 0.161 0
0.017 0 0.161 0
0.018 0 0.161 0
0.019 0 0.161 0
0.02 0 0.161 0
0.021 0 0.161 0
0.022 0 0.161 0
0.023 0 0.161 0
0.024 0 0.161 0
0.025 0 0.161 0
0.026 0 0.161 0
0.027 0 0.161 0
0.028 0 0.161 0
0.029 0 0.161 0
0.03 0 0.161 0
0.031 0 0.161 0
0.032 0 0.161 0
0.033 0 0.161 0
0.034 0 0.161 0
0.035 0 0.161 0
-0.035 0 0.162 0
-0.034 0 0.162 0
-0.033 0 0.162 0
-0.032 0 0.162 0
-0.031 0 0.162 0
-0.03 0 0.162 0
-0.029 0 0.162 0
-0.028 0 0.162 0
-0.027 0 0.162 0
-0.026 0 0.162 0
-0.025 0 0.162 0
-0.024 0 0.162 0
-0.023 0 0.162 0
-0.022 0 0.162 0
-0.021 0 0.162 0
-0.02 0 0.162 0
-0.019 0 0.162 0
-0.018 0 0.162 0
-0.017 0 0.162 0
-0.016 0 0.162 0
-0.015 0 0.162 0
-0.014 0 0.162 0
-0.013 0 0.162 0
-0.012 0 0.162 0
-0.011 0 0.162 0
-0.01 0 0.162 0
-0.009 0 0.162 0
-0.008 0 0.162 0
-0.007 0 0.162 0
-0.006 0 0.162 0
-0.005 0 0.162 0
-0.004 0 0.162 0
-0.003 0 0.162 0
-0.002 0 0.162 0
-0.001 0 0.162 0
0 0 0.162 0.00152831
0.001 0 0.162 0.00825842
0.002 0 0.162 1.13521e-05
0.003 0 0.162 0
0.004 0 0.162 0
0.005 0 0.162 0
0.006 0 0.162 0
0.007 0 0.162 0
0.008 0 0.162 0
0.009 0 0.162 0
0.01 0 0.162 0
0.011 0 0.162 0
0.012 0 0.162 0
0.013 0 0.162 0
0.014 0 0.162 0
0.015 0 0.162 0
0.016 0 0.162 0
0.017 0 0.162 0
0.018 0 0.162 0
0.019 0 0.162 0
0.02 0 0.162 0
0.021 0 0.162 0
0.022 0 0.162 0
0.023 0 0.162 0
0.024 0 0.162 0
0.025 0 0.162 0
0.026 0 0.162 0
0.027 0 0.162 0
0.028 0 0.162 0
0.029 0 0.162 0
0.03 0 0.162 0
0.031 0 0.162 0
0.032 0 0.162 0
0.033 0 0.162 0
0.034 0 0.162 0
0.035 0 0.162 0
-0.035 0 0.163 0
-0.034 0 0.163 0
-0.033 0 0.163 0
-0.032 0 0.163 0
-0.031 0 0.163 0
-0.03 0 0.163 0
-0.029 0 0.163 0
-0.028 0 0.163 0
-0.027 0 0.163 0
-0.026 0 0.163 0
-0.025 0 0.163 0
-0.024 0 0.163 0
-0.023 0 0.163 0
-0.022 0 0.163 0
-0.021 0 0.163 0
-0.02 0 0.163 0
-0.019 0 0.163 0
-0.018 0 0.163 0
-0.017 0 0.163 0
-0.016 0 0.163 0
-0.015 0 0.163 0
-0.014 0 0.163 0
-0.013 0 0.163 0
-0.012 0 0.163 0
-0.011 0 0.163 0
-0.01 0 0.163 0
-0.009 0 0.163 0
-0.008 0 0.163 0
-0.007 0 0.163 0
-0.006 0 0.163 0
-0.005 0 0.163 0
-0.004 0 0.163 0
-0.003 0 0.163 0
-0.002 0 0.163 0
-0.001 0 0.163 0
0 0 0.163 0.00125127
0.001 0 0.163 0.00803319
0.002 0 0.163 3.54205e-05
0.003 0 0.163 0
0.004 0 0.163 0
0.005 0 0.163 0
0.006 0 0.163 0
0.007 0 0.163 0
0.008 0 0.163 0
0.009 0 0.163 0
0.01 0 0.163 0
0.011 0 0.163 0
0.012 0 0.163 0
0.013 0 0.163 0
0.014 0 0.163 0
0.015 0 0.163 0
0.016 0 0.163 0
0.017 0 0.163 0
0.018 0 0.163 0
0.019 0 0.163 0
0.02 0 0.163 0
0.021 0 0.163 0
0.022 0 0.163 0
0.023 0 0.163 0
0.024 0 0.163 0
0.025 0 0.163 0
0.026 0 0.163 0
0.027 0 0.163 0
0.028 0 0.163 0
0.029 0 0.163 0
0.03 0 0.163 0
0.031 0 0.163 0
0.032 0 0.163 0
0.033 0 0.163 0
0.034 0 0.163 0
0.035 0 0.163 0
-0.035 0 0.164 0
-0.034 0 0.164 0
-0.033 0 0.164 0
-0.032 0 0.164 0
-0.031 0 0.164 0
-0.03 0 0.164 0
-0.029 0 0.164 0
-0.028 0 0.164 0
-0.027 0 0.164 0
-0.026 0 0.164 0
-0.025 0 0.164 0
-0.024 0 0.164 0
-0.023 0 0.164 0
-0.022 0 0.164 0
-0.021 0 0.164 0
-0.02 0 0.164 0
-0.019 0 0.164 0
-0.018 0 0.164 0
-0.017 0 0.164 0
-0.016 0 0.164 0
-0.015 0 0.164 0
-0.014 0 0.164 0
-0.013 0 0.164 0
-0.012 0 0.164 0
-0.011 0 0.164 0
-0.01 0 0.164 0
-0.009 0 0.164 0
-0.008 0 0.164 0
-0.007 0 0.164 0
-0.006 0 0.164 0
-0.005 0 0.164 0
-0.004 0 0.164 0
-0.003 0 0.164 0
-0.002 0 0.164 0
-0.001 0 0.164 0
0 0 0.164 0.00102716
0.001 0 0.164 0.0077737
0.002 0 0.164 7.89716e-05
0.003 0 0.164 0
0.004 0 0.164 0
0.005 0 0.164 0
0.006 0 0.164 0
0.007 0 0.164 0
0.008 0 0.164 0
0.009 0 0.164 0
0.01 0 0.164 0
0.011 0 0.164 0
0.012 0 0.164 0
0.013 0 0.164 0
0.014 0 0.164 0
0.015 0 0.164 0
0.016 0 0.164 0
0.017 0 0.164 0
0.018 0 0.164 0
0.019 0 0.164 0
0.02 0 0.164 0
0.021 0 0.164 0
0.022 0 0.164 0
0.023 0 0.164 0
0.024 0 0.164 0
0.025 0 0.164 0
0.026 0 0.164 0
0.027 0 0.164 0
0.028 0 0.164 0
0.029 0 0.164 0
0.03 0 0.164 0
0.031 0 0.164 0
0.032 0 0.164 0
0.033 0 0.164 0
0.034 0 0.164 0
0.035 0 0.164 0
-0.035 0 0.165 0
-0.034 0 0.165 0
-0.033 0 0.165 0
-0.032 0 0.165 0
-0.031 0 0.165 0
-0.03 0 0.165 0
-0.029 0 0.165 0
-0.028 0 0.165 0
-0.027 0 0.165 0
-0.026 0 0.165 0
-0.025 0 0.165 0
-0.024 0 0.165 0
-0.023 0 0.165 0
-0.022 0 0.165 0
-0.021 0 0.165 0
-0.02 0 0.165 0
-0.019 0 0.165 0
-0.018 0 0.165 0
-0.017 0 0.165 0
-0.016 0 0.165 0
-0.015 0 0.165 0
-0.014 0 0.165 0
-0.013 0 0.165 0
-0.012 0 0.165 0
-0.011 0 0.165 0
-0.01 0 0.165 0
-0.009 0 0.165 0
-0.008 0 0.165 0
-0.007 0 0.165 0
-0.006 0 0.165 0
-0.005 0 0.165 0
-0.004 0 0.165 0
-0.003 0 0.165 0
-0.002 0 0.165 0
-0.001 0 0.165 0
0 0 0.165 0.000847384
0.001 0 0.165 0.00748934
0.002 0 0.165 0.000137208
0.003 0 0.165 0
0.004 0 0.165 0
0.005 0 0.165 0
0.006 0 0.165 0
0.007 0 0.165 0
0.008 0 0.165 0
0.009 0 0.165 0
0.01 0 0.165 0
0.011 0 0.165 0
0.012 0 0.165 0
0.013 0 0.165 0
0.014 0 0.165 0
0.015 0 0.165 0
0.016 0 0.165 0
0.017 0 0.165 0
0.018 0 0.165 0
0.019 0 0.165 0
0.02 0 0.165 0
0.021 0 0.165 0
0.022 0 0.165 0
0.023 0 0.165 0
0.024 0 0.165 0
0.025 0 0.165 0
0.026 0 0.165 0
0.027 0 0.165 0
0.028 0 0.165 0
0.029 0 0.165 0
0.03 0 0.165 0
0.031 0 0.165 0
0.032 0 0.165 0
0.033 0 0.165 0
0.034 0 0.165 0
0.035 0 0.165 0
-0.035 0 0.166 0
-0.034 0 0.166 0
-0.033 0 0.166 0
-0.032 0 0.166 0
-0.031 0 0.166 0
-0.03 0 0.166 0
-0.029 0 0.166 0
-0.028 0 0.166 0
-0.027 0 0.166 0
-0.026 0 0.166 0
-0.025 0 0.166 0
-0.024 0 0.166 0
-0.023 0 0.166 0
-0.022 0 0.166 0
-0.021 0 0.166 0
-0.02 0 0.166 0
-0.019 0 0.166 0
-0.018 0 0.166 0
-0.017 0 0.166 0
-0.016 0 0.166 0
-0.015 0 0.166 0
-0.014 0 0.166 0
-0.013 0 0.166 0
-0.012 0 0.166 0
-0.011 0 0.166 0
-0.01 0 0.166 0
-0.009 0 0.166 0
-0.008 0 0.166 0
-0.007 0 0.166 0
-0.006 0 0.166 0
-0.005 0 0.166 0
-0.004 0 0.166 0
-0.003 0 0.166 0
-0.002 0 0.166 0
-0.001 0 0.166 0
0 0 0.166 0.000698468
0.001 0 0.166 0.00719062
0.002 0 0.166 0.0002042
0.003 0 0.166 0
0.004 0 0.166 0
0.005 0 0.166 0
0.006 0 0.166 0
0.007 0 0.166 0
0.008 0 0.166 0
0.009 0 0.166 0
0.01 0 0.166 0
0.011 0 0.166 0
0.012 0 0.166 0
0.013 0 0.166 0
0.014 0 0.166 0
0.015 0 0.166 0
0.016 0 0.166 0
0.017 0 0.166 0
0.018 0 0.166 0
0.019 0 0.166 0
0.02 0 0.166 0
0.021 0 0.166 0
0.022 0 0.166 0
0.023 0 0.166 0
0.024 0 0.166 0
0.025 0 0.166 0
0.026 0 0.166 0
0.027 0 0.166 0
0.028 0 0.166 0
0.029 0 0.166 0
0.03 0 0.166 0
0.031 0 0.166 0
0.032 0 0.166 0
0.033 0 0.166 0
0.034 0 0.166 0
0.035 0 0.166 0
-0.035 0 0.167 0
-0.034 0 0.167 0
-0.033 0 0.167 0
-0.032 0 0.167 0
-0.031 0 0.167 0
-0.03 0 0.167 0
-0.029 0 0.167 0
-0.028 0 0.167 0
-0.027 0 0.167 0
-0.026 0 0.167 0
-0.025 0 0.167 0
-0.024 0 0.167 0
-0.023 0 0.167 0
-0.022 0 0.167 0
-0.021 0 0.167 0
-0.02 0 0.167 0
-0.019 0 0.167 0
-0.018 0 0.167 0
-0.017 0 0.167 0
-0.016 0 0.167 0
-0.015 0 0.167 0
-0.014 0 0.167 0
-0.013 0 0.167 0
-0.012 0 0.167 0
-0.011 0 0.167 0
-0.01 0 0.167 0
-0.009 0 0.167 0
-0.008 0 0.167 0
-0.007 0 0.167 0
-0.006 0 0.167 0
-0.005 0 0.167 0
-0.004 0 0.167 0
-0.003 0 0.167 0
-0.002 0 0.167 0
-0.001 0 0.167 0
0 0 0.167 0.000573925
0.001 0 0.167 0.00688438
0.002 0 0.167 0.000276581
0.003 0 0.167 0
0.004 0 0.167 0
0.005 0 0.167 0
0.006 0 0.167 0
0.007 0 0.167 0
0.008 0 0.167 0
0.009 0 0.167 0
0.01 0 0.167 0
0.011 0 0.167 0
0.012 0 0.167 0
0.013 0 0.167 0
0.014 0 0.167 0
0.015 0 0.167 0
0.016 0 0.167 0
0.017 0 0.167 0
0.018 0 0.167 0
0.019 0 0.167 0
0.02 0 0.167 0
0.021 0 0.167 0
0.022 0 0.167 0
0.023 0 0.167 0
0.024 0 0.167 0
0.025 0 0.167 0
0.026 0 0.167 0
0.027 0 0.167 0
0.028 0 0.167 0
0.029 0 0.167 0
0.03 0 0.167 0
0.031 0 0.167 0
0.032 0 0.167 0
0.033 0 0.167 0
0.034 0 0.167 0
0.035 0 0.167 0
-0.035 0 0.168 0
-0.034 0 0.168 0
-0.033 0 0.168 0
-0.032 0 0.168 0
-0.031 0 0.168 0
-0.03 0 0.168 0
-0.029 0 0.168 0
-0.028 0 0.168 0
-0.027 0 0.168 0
-0.026 0 0.168 0
-0.025 0 0.168 0
-0.024 0 0.168 0
-0.023 0 0.168 0
-0.022 0 0.168 0
-0.021 0 0.168 0
-0.02 0 0.168 0
-0.019 0 0.168 0
-0.018 0 0.168 0
-0.017 0 0.168 0
-0.016 0 0.168 0
-0.015 0 0.168 0
-0.014 0 0.168 0
-0.013 0 0.168 0
-0.012 0 0.168 0
-0.011 0 0.168 0
-0.01 0 0.168 0
-0.009 0 0.168 0
-0.008 0 0.168 0
-0.007 0 0.168 0
-0.006 0 0.168 0
-0.005 0 0.168 0
-0.004 0 0.168 0
-0.003 0 0.168 0
-0.002 0 0.168 0
-0.001 0 0.168 0
0 0 0.168 0.000469836
0.001 0 0.168 0.00657483
0.002 0 0.168 0.000352345
0.003 0 0.168 0
0.004 0 0.168 0
0.005 0 0.168 0
0.006 0 0.168 0
0.007 0 0.168 0
0.008 0 0.168 0
0.009 0 0.168 0
0.01 0 0.168 0
0.011 0 0.168 0
0.012 0 0.168 0
0.013 0 0.168 0
0.014 0 0.168 0
0.015 0 0.168 0
0.016 0 0.168 0
0.017 0 0.168 0
0.018 0 0.168 0
0.019 0 0.168 0
0.02 0 0.168 0
0.021 0 0.168 0
0.022 0 0.168 0
0.023 0 0.168 0
0.024 0 0.168 0
0.025 0 0.168 0
0.026 0 0.168 0
0.027 0 0.168 0
0.028 0 0.168 0
0.029 0 0.168 0
0.03 0 0.168 0
0.031 0 0.168 0
0.032 0 0.168 0
0.033 0 0.168 0
0.034 0 0.168 0
0.035 0 0.168 0
-0.035 0 0.169 0
-0.034 0 0.169 0
-0.033 0 0.169 0
-0.032 0 0.169 0
-0.031 0 0.169 0
-0.03 0 0.169 0
-0.029 0 0.169 0
-0.028 0 0.169 0
-0.027 0 0.169 0
-0.026 0 0.169 0
-0.025 0 0.169 0
-0.024 0 0.169 0
-0.023 0 0.169 0
-0.022 0 0.169 0
-0.021 0 0.169 0
-0.02 0 0.169 0
-0.019 0 0.169 0
-0.018 0 0.169 0
-0.017 0 0.169 0
-0.016 0 0.169 0
-0.015 0 0.169 0
-0.014 0 0.169 0
-0.013 0 0.169 0
-0.012 0 0.169 0
-0.011 0 0.169 0
-0.01 0 0.169 0
-0.009 0 0.169 0
-0.008 0 0.169 0
-0.007 0 0.169 0
-0.006 0 0.169 0
-0.005 0 0.169 0
