# X, Y, Z, rho
0.007 0 0.283 0
0.008 0 0.283 0
0.009 0 0.283 0
0.01 0 0.283 0
0.011 0 0.283 0
0.012 0 0.283 0
0.013 0 0.283 0
0.014 0 0.283 0
0.015 0 0.283 0
0.016 0 0.283 0
0.017 0 0.283 0
0.018 0 0.283 0
0.019 0 0.283 0
0.02 0 0.283 0
0.021 0 0.283 0
0.022 0 0.283 0
0.023 0 0.283 0
0.024 0 0.283 0
0.025 0 0.283 0
0.026 0 0.283 0
0.027 0 0.283 0
0.028 0 0.283 0
0.029 0 0.283 0
0.03 0 0.283 0
0.031 0 0.283 0
0.032 0 0.283 0
0.033 0 0.283 0
0.034 0 0.283 0
0.035 0 0.283 0
-0.035 0 0.284 0
-0.034 0 0.284 0
-0.033 0 0.284 0
-0.032 0 0.284 0
-0.031 0 0.284 0
-0.03 0 0.284 0
-0.029 0 0.284 0
-0.028 0 0.284 0
-0.027 0 0.284 0
-0.026 0 0.284 0
-0.025 0 0.284 0
-0.024 0 0.284 0
-0.023 0 0.284 0
-0.022 0 0.284 0
-0.021 0 0.284 0
-0.02 0 0.284 0
-0.019 0 0.284 0
-0.018 0 0.284 0
-0.017 0 0.284 0
-0.016 0 0.284 0
-0.015 0 0.284 0
-0.014 0 0.284 0
-0.013 0 0.284 0
-0.012 0 0.284 0
-0.011 0 0.284 0
-0.01 0 0.284 0
-0.009 0 0.284 0
-0.008 0 0.284 0
-0.007 0 0.284 0
-0.006 0 0.284 0
-0.005 0 0.284 0
-0.004 0 0.284 0
-0.003 0 0.284 0
-0.002 0 0.284 0
-0.001 0 0.284 0
0 0 0.284 0
0.001 0 0.284 0
0.002 0 0.284 0
0.003 0 0.284 1.84767e-09
0.004 0 0.284 1.01553e-09
0.005 0 0.284 0
0.006 0 0.284 0
0.007 0 0.284 0
0.008 0 0.284 0
0.009 0 0.284 0
0.01 0 0.284 0
0.011 0 0.284 0
0.012 0 0.284 0
0.013 0 0.284 0
0.014 0 0.284 0
0.015 0 0.284 0
0.016 0 0.284 0
0.017 0 0.284 0
0.018 0 0.284 0
0.019 0 0.284 0
0.02 0 0.284 0
0.021 0 0.284 0
0.022 0 0.284 0
0.023 0 0.284 0
0.024 0 0.284 0
0.025 0 0.284 0
0.026 0 0.284 0
0.027 0 0.284 0
0.028 0 0.284 0
0.029 0 0.284 0
0.03 0 0.284 0
0.031 0 0.284 0
0.032 0 0.284 0
0.033 0 0.284 0
0.034 0 0.284 0
0.035 0 0.284 0
-0.035 0 0.285 0
-0.034 0 0.285 0
-0.033 0 0.285 0
-0.032 0 0.285 0
-0.031 0 0.285 0
-0.03 0 0.285 0
-0.029 0 0.285 0
-0.028 0 0.285 0
-0.027 0 0.285 0
-0.026 0 0.285 0
-0.025 0 0.285 0
-0.024 0 0.285 0
-0.023 0 0.285 0
-0.022 0 0.285 0
-0.021 0 0.285 0
-0.02 0 0.285 0
-0.019 0 0.285 0
-0.018 0 0.285 0
-0.017 0 0.285 0
-0.016 0 0.285 0
-0.015 0 0.285 0
-0.014 0 0.285 0
-0.013 0 0.285 0
-0.012 0 0.285 0
-0.011 0 0.285 0
-0.01 0 0.285 0
-0.009 0 0.285 0
-0.008 0 0.285 0
-0.007 0 0.285 0
-0.006 0 0.285 0
-0.005 0 0.285 0
-0.004 0 0.285 0
-0.003 0 0.285 0
-0.002 0 0.285 0
-0.001 0 0.285 0
0 0 0.285 0
0.001 0 0.285 0
0.002 0 0.285 0
0.003 0 0.285 1.73903e-09
0.004 0 0.285 1.03933e-09
0.005 0 0.285 0
0.006 0 0.285 0
0.007 0 0.285 0
0.008 0 0.285 0
0.009 0 0.285 0
0.01 0 0.285 0
0.011 0 0.285 0
0.012 0 0.285 0
0.013 0 0.285 0
0.014 0 0.285 0
0.015 0 0.285 0
0.016 0 0.285 0
0.017 0 0.285 0
0.018 0 0.285 0
0.019 0 0.285 0
0.02 0 0.285 0
0.021 0 0.285 0
0.022 0 0.285 0
0.023 0 0.285 0
0.024 0 0.285 0
0.025 0 0.285 0
0.026 0 0.285 0
0.027 0 0.285 0
0.028 0 0.285 0
0.029 0 0.285 0
0.03 0 0.285 0
0.031 0 0.285 0
0.032 0 0.285 0
0.033 0 0.285 0
0.034 0 0.285 0
0.035 0 0.285 0
-0.035 0 0.286 0
-0.034 0 0.286 0
-0.033 0 0.286 0
-0.032 0 0.286 0
-0.031 0 0.286 0
-0.03 0 0.286 0
-0.029 0 0.286 0
-0.028 0 0.286 0
-0.027 0 0.286 0
-0.026 0 0.286 0
-0.025 0 0.286 0
-0.024 0 0.286 0
-0.023 0 0.286 0
-0.022 0 0.286 0
-0.021 0 0.286 0
-0.02 0 0.286 0
-0.019 0 0.286 0
-0.018 0 0.286 0
-0.017 0 0.286 0
-0.016 0 0.286 0
-0.015 0 0.286 0
-0.014 0 0.286 0
-0.013 0 0.286 0
-0.012 0 0.286 0
-0.011 0 0.286 0
-0.01 0 0.286 0
-0.009 0 0.286 0
-0.008 0 0.286 0
-0.007 0 0.286 0
-0.006 0 0.286 0
-0.005 0 0.286 0
-0.004 0 0.286 0
-0.003 0 0.286 0
-0.002 0 0.286 0
-0.001 0 0.286 0
0 0 0.286 0
0.001 0 0.286 0
0.002 0 0.286 0
0.003 0 0.286 1.63512e-09
0.004 0 0.286 1.06075e-09
0.005 0 0.286 0
0.006 0 0.286 0
0.007 0 0.286 0
0.008 0 0.286 0
0.009 0 0.286 0
0.01 0 0.286 0
0.011 0 0.286 0
0.012 0 0.286 0
0.013 0 0.286 0
0.014 0 0.286 0
0.015 0 0.286 0
0.016 0 0.286 0
0.017 0 0.286 0
0.018 0 0.286 0
0.019 0 0.286 0
0.02 0 0.286 0
0.021 0 0.286 0
0.022 0 0.286 0
0.023 0 0.286 0
0.024 0 0.286 0
0.025 0 0.286 0
0.026 0 0.286 0
0.027 0 0.286 0
0.028 0 0.286 0
0.029 0 0.286 0
0.03 0 0.286 0
0.031 0 0.286 0
0.032 0 0.286 0
0.033 0 0.286 0
0.034 0 0.286 0
0.035 0 0.286 0
-0.035 0 0.287 0
-0.034 0 0.287 0
-0.033 0 0.287 0
-0.032 0 0.287 0
-0.031 0 0.287 0
-0.03 0 0.287 0
-0.029 0 0.287 0
-0.028 0 0.287 0
-0.027 0 0.287 0
-0.026 0 0.287 0
-0.025 0 0.287 0
-0.024 0 0.287 0
-0.023 0 0.287 0
-0.022 0 0.287 0
-0.021 0 0.287 0
-0.02 0 0.287 0
-0.019 0 0.287 0
-0.018 0 0.287 0
-0.017 0 0.287 0
-0.016 0 0.287 0
-0.015 0 0.287 0
-0.014 0 0.287 0
-0.013 0 0.287 0
-0.012 0 0.287 0
-0.011 0 0.287 0
-0.01 0 0.287 0
-0.009 0 0.287 0
-0.008 0 0.287 0
-0.007 0 0.287 0
-0.006 0 0.287 0
-0.005 0 0.287 0
-0.004 0 0.287 0
-0.003 0 0.287 0
-0.002 0 0.287 0
-0.001 0 0.287 0
0 0 0.287 0
0.001 0 0.287 0
0.002 0 0.287 0
0.003 0 0.287 1.53573e-09
0.004 0 0.287 1.0799e-09
0.005 0 0.287 0
0.006 0 0.287 0
0.007 0 0.287 0
0.008 0 0.287 0
0.009 0 0.287 0
0.01 0 0.287 0
0.011 0 0.287 0
0.012 0 0.287 0
0.013 0 0.287 0
0.014 0 0.287 0
0.015 0 0.287 0
0.016 0 0.287 0
0.017 0 0.287 0
0.018 0 0.287 0
0.019 0 0.287 0
0.02 0 0.287 0
0.021 0 0.287 0
0.022 0 0.287 0
0.023 0 0.287 0
0.024 0 0.287 0
0.025 0 0.287 0
0.026 0 0.287 0
0.027 0 0.287 0
0.028 0 0.287 0
0.029 0 0.287 0
0.03 0 0.287 0
0.031 0 0.287 0
0.032 0 0.287 0
0.033 0 0.287 0
0.034 0 0.287 0
0.035 0 0.287 0
-0.035 0 0.288 0
-0.034 0 0.288 0
-0.033 0 0.288 0
-0.032 0 0.288 0
-0.031 0 0.288 0
-0.03 0 0.288 0
-0.029 0 0.288 0
-0.028 0 0.288 0
-0.027 0 0.288 0
-0.026 0 0.288 0
-0.025 0 0.288 0
-0.024 0 0.288 0
-0.023 0 0.288 0
-0.022 0 0.288 0
-0.021 0 0.288 0
-0.02 0 0.288 0
-0.019 0 0.288 0
-0.018 0 0.288 0
-0.017 0 0.288 0
-0.016 0 0.288 0
-0.015 0 0.288 0
-0.014 0 0.288 0
-0.013 0 0.288 0
-0.012 0 0.288 0
-0.011 0 0.288 0
-0.01 0 0.288 0
-0.009 0 0.288 0
-0.008 0 0.288 0
-0.007 0 0.288 0
-0.006 0 0.288 0
-0.005 0 0.288 0
-0.004 0 0.288 0
-0.003 0 0.288 0
-0.002 0 0.288 0
-0.001 0 0.288 0
0 0 0.288 0
0.001 0 0.288 0
0.002 0 0.288 0
0.003 0 0.288 1.44067e-09
0.004 0 0.288 1.09683e-09
0.005 0 0.288 0
0.006 0 0.288 0
0.007 0 0.288 0
0.008 0 0.288 0
0.009 0 0.288 0
0.01 0 0.288 0
0.011 0 0.288 0
0.012 0 0.288 0
0.013 0 0.288 0
0.014 0 0.288 0
0.015 0 0.288 0
0.016 0 0.288 0
0.017 0 0.288 0
0.018 0 0.288 0
0.019 0 0.288 0
0.02 0 0.288 0
0.021 0 0.288 0
0.022 0 0.288 0
0.023 0 0.288 0
0.024 0 0.288 0
0.025 0 0.288 0
0.026 0 0.288 0
0.027 0 0.288 0
0.028 0 0.288 0
0.029 0 0.288 0
0.03 0 0.288 0
0.031 0 0.288 0
0.032 0 0.288 0
0.033 0 0.288 0
0.034 0 0.288 0
0.035 0 0.288 0
-0.035 0 0.289 0
-0.034 0 0.289 0
-0.033 0 0.289 0
-0.032 0 0.289 0
-0.031 0 0.289 0
-0.03 0 0.289 0
-0.029 0 0.289 0
-0.028 0 0.289 0
-0.027 0 0.289 0
-0.026 0 0.289 0
-0.025 0 0.289 0
-0.024 0 0.289 0
-0.023 0 0.289 0
-0.022 0 0.289 0
-0.021 0 0.289 0
-0.02 0 0.289 0
-0.019 0 0.289 0
-0.018 0 0.289 0
-0.017 0 0.289 0
-0.016 0 0.289 0
-0.015 0 0.289 0
-0.014 0 0.289 0
-0.013 0 0.289 0
-0.012 0 0.289 0
-0.011 0 0.289 0
-0.01 0 0.289 0
-0.009 0 0.289 0
-0.008 0 0.289 0
-0.007 0 0.289 0
-0.006 0 0.289 0
-0.005 0 0.289 0
-0.004 0 0.289 0
-0.003 0 0.289 0
-0.002 0 0.289 0
-0.001 0 0.289 0
0 0 0.289 0
0.001 0 0.289 0
0.002 0 0.289 0
0.003 0 0.289 1.34973e-09
0.004 0 0.289 1.11164e-09
0.005 0 0.289 0
0.006 0 0.289 0
0.007 0 0.289 0
0.008 0 0.289 0
0.009 0 0.289 0
0.01 0 0.289 0
0.011 0 0.289 0
0.012 0 0.289 0
0.013 0 0.289 0
0.014 0 0.289 0
0.015 0 0.289 0
0.016 0 0.289 0
0.017 0 0.289 0
0.018 0 0.289 0
0.019 0 0.289 0
0.02 0 0.289 0
0.021 0 0.289 0
0.022 0 0.289 0
0.023 0 0.289 0
0.024 0 0.289 0
0.025 0 0.289 0
0.026 0 0.289 0
0.027 0 0.289 0
0.028 0 0.289 0
0.029 0 0.289 0
0.03 0 0.289 0
0.031 0 0.289 0
0.032 0 0.289 0
0.033 0 0.289 0
0.034 0 0.289 0
0.035 0 0.289 0
-0.035 0 0.29 0
-0.034 0 0.29 0
-0.033 0 0.29 0
-0.032 0 0.29 0
-0.031 0 0.29 0
-0.03 0 0.29 0
-0.029 0 0.29 0
-0.028 0 0.29 0
-0.027 0 0.29 0
-0.026 0 0.29 0
-0.025 0 0.29 0
-0.024 0 0.29 0
-0.023 0 0.29 0
-0.022 0 0.29 0
-0.021 0 0.29 0
-0.02 0 0.29 0
-0.019 0 0.29 0
-0.018 0 0.29 0
-0.017 0 0.29 0
-0.016 0 0.29 0
-0.015 0 0.29 0
-0.014 0 0.29 0
-0.013 0 0.29 0
-0.012 0 0.29 0
-0.011 0 0.29 0
-0.01 0 0.29 0
-0.009 0 0.29 0
-0.008 0 0.29 0
-0.007 0 0.29 0
-0.006 0 0.29 0
-0.005 0 0.29 0
-0.004 0 0.29 0
-0.003 0 0.29 0
-0.002 0 0.29 0
-0.001 0 0.29 0
0 0 0.29 0
0.001 0 0.29 0
0.002 0 0.29 0
0.003 0 0.29 1.26282e-09
0.004 0 0.29 1.12443e-09
0.005 0 0.29 0
0.006 0 0.29 0
0.007 0 0.29 0
0.008 0 0.29 0
0.009 0 0.29 0
0.01 0 0.29 0
0.011 0 0.29 0
0.012 0 0.29 0
0.013 0 0.29 0
0.014 0 0.29 0
0.015 0 0.29 0
0.016 0 0.29 0
0.017 0 0.29 0
0.018 0 0.29 0
0.019 0 0.29 0
0.02 0 0.29 0
0.021 0 0.29 0
0.022 0 0.29 0
0.023 0 0.29 0
0.024 0 0.29 0
0.025 0 0.29 0
0.026 0 0.29 0
0.027 0 0.29 0
0.028 0 0.29 0
0.029 0 0.29 0
0.03 0 0.29 0
0.031 0 0.29 0
0.032 0 0.29 0
0.033 0 0.29 0
0.034 0 0.29 0
0.035 0 0.29 0
-0.035 0 0.291 0
-0.034 0 0.291 0
-0.033 0 0.291 0
-0.032 0 0.291 0
-0.031 0 0.291 0
-0.03 0 0.291 0
-0.029 0 0.291 0
-0.028 0 0.291 0
-0.027 0 0.291 0
-0.026 0 0.291 0
-0.025 0 0.291 0
-0.024 0 0.291 0
-0.023 0 0.291 0
-0.022 0 0.291 0
-0.021 0 0.291 0
-0.02 0 0.291 0
-0.019 0 0.291 0
-0.018 0 0.291 0
-0.017 0 0.291 0
-0.016 0 0.291 0
-0.015 0 0.291 0
-0.014 0 0.291 0
-0.013 0 0.291 0
-0.012 0 0.291 0
-0.011 0 0.291 0
-0.01 0 0.291 0
-0.009 0 0.291 0
-0.008 0 0.291 0
-0.007 0 0.291 0
-0.006 0 0.291 0
-0.005 0 0.291 0
-0.004 0 0.291 0
-0.003 0 0.291 0
-0.002 0 0.291 0
-0.001 0 0.291 0
0 0 0.291 0
0.001 0 0.291 0
0.002 0 0.291 0
0.003 0 0.291 1.17984e-09
0.004 0 0.291 1.13537e-09
0.005 0 0.291 0
0.006 0 0.291 0
0.007 0 0.291 0
0.008 0 0.291 0
0.009 0 0.291 0
0.01 0 0.291 0
0.011 0 0.291 0
0.012 0 0.291 0
0.013 0 0.291 0
0.014 0 0.291 0
0.015 0 0.291 0
0.016 0 0.291 0
0.017 0 0.291 0
0.018 0 0.291 0
0.019 0 0.291 0
0.02 0 0.291 0
0.021 0 0.291 0
0.022 0 0.291 0
0.023 0 0.291 0
0.024 0 0.291 0
0.025 0 0.291 0
0.026 0 0.291 0
0.027 0 0.291 0
0.028 0 0.291 0
0.029 0 0.291 0
0.03 0 0.291 0
0.031 0 0.291 0
0.032 0 0.291 0
0.033 0 0.291 0
0.034 0 0.291 0
0.035 0 0.291 0
-0.035 0 0.292 0
-0.034 0 0.292 0
-0.033 0 0.292 0
-0.032 0 0.292 0
-0.031 0 0.292 0
-0.03 0 0.292 0
-0.029 0 0.292 0
-0.028 0 0.292 0
-0.027 0 0.292 0
-0.026 0 0.292 0
-0.025 0 0.292 0
-0.024 0 0.292 0
-0.023 0 0.292 0
-0.022 0 0.292 0
-0.021 0 0.292 0
-0.02 0 0.292 0
-0.019 0 0.292 0
-0.018 0 0.292 0
-0.017 0 0.292 0
-0.016 0 0.292 0
-0.015 0 0.292 0
-0.014 0 0.292 0
-0.013 0 0.292 0
-0.012 0 0.292 0
-0.011 0 0.292 0
-0.01 0 0.292 0
-0.009 0 0.292 0
-0.008 0 0.292 0
-0.007 0 0.292 0
-0.006 0 0.292 0
-0.005 0 0.292 0
-0.004 0 0.292 0
-0.003 0 0.292 0
-0.002 0 0.292 0
-0.001 0 0.292 0
0 0 0.292 0
0.001 0 0.292 0
0.002 0 0.292 0
0.003 0 0.292 1.10067e-09
0.004 0 0.292 1.14456e-09
0.005 0 0.292 0
0.006 0 0.292 0
0.007 0 0.292 0
0.008 0 0.292 0
0.009 0 0.292 0
0.01 0 0.292 0
0.011 0 0.292 0
0.012 0 0.292 0
0.013 0 0.292 0
0.014 0 0.292 0
0.015 0 0.292 0
0.016 0 0.292 0
0.017 0 0.292 0
0.018 0 0.292 0
0.019 0 0.292 0
0.02 0 0.292 0
0.021 0 0.292 0
0.022 0 0.292 0
0.023 0 0.292 0
0.024 0 0.292 0
0.025 0 0.292 0
0.026 0 0.292 0
0.027 0 0.292 0
0.028 0 0.292 0
0.029 0 0.292 0
0.03 0 0.292 0
0.031 0 0.292 0
0.032 0 0.292 0
0.033 0 0.292 0
0.034 0 0.292 0
0.035 0 0.292 0
-0.035 0 0.293 0
-0.034 0 0.293 0
-0.033 0 0.293 0
-0.032 0 0.293 0
-0.031 0 0.293 0
-0.03 0 0.293 0
-0.029 0 0.293 0
-0.028 0 0.293 0
-0.027 0 0.293 0
-0.026 0 0.293 0
-0.025 0 0.293 0
-0.024 0 0.293 0
-0.023 0 0.293 0
-0.022 0 0.293 0
-0.021 0 0.293 0
-0.02 0 0.293 0
-0.019 0 0.293 0
-0.018 0 0.293 0
-0.017 0 0.293 0
-0.016 0 0.293 0
-0.015 0 0.293 0
-0.014 0 0.293 0
-0.013 0 0.293 0
-0.012 0 0.293 0
-0.011 0 0.293 0
-0.01 0 0.293 0
-0.009 0 0.293 0
-0.008 0 0.293 0
-0.007 0 0.293 0
-0.006 0 0.293 0
-0.005 0 0.293 0
-0.004 0 0.293 0
-0.003 0 0.293 0
-0.002 0 0.293 0
-0.001 0 0.293 0
0 0 0.293 0
0.001 0 0.293 0
0.002 0 0.293 0
0.003 0 0.293 1.02517e-09
0.004 0 0.293 1.15209e-09
0.005 0 0.293 0
0.006 0 0.293 0
0.007 0 0.293 0
0.008 0 0.293 0
0.009 0 0.293 0
0.01 0 0.293 0
0.011 0 0.293 0
0.012 0 0.293 0
0.013 0 0.293 0
0.014 0 0.293 0
0.015 0 0.293 0
0.016 0 0.293 0
0.017 0 0.293 0
0.018 0 0.293 0
0.019 0 0.293 0
0.02 0 0.293 0
0.021 0 0.293 0
0.022 0 0.293 0
0.023 0 0.293 0
0.024 0 0.293 0
0.025 0 0.293 0
0.026 0 0.293 0
0.027 0 0.293 0
0.028 0 0.293 0
0.029 0 0.293 0
0.03 0 0.293 0
0.031 0 0.293 0
0.032 0 0.293 0
0.033 0 0.293 0
0.034 0 0.293 0
0.035 0 0.293 0
-0.035 0 0.294 0
-0.034 0 0.294 0
-0.033 0 0.294 0
-0.032 0 0.294 0
-0.031 0 0.294 0
-0.03 0 0.294 0
-0.029 0 0.294 0
-0.028 0 0.294 0
-0.027 0 0.294 0
-0.026 0 0.294 0
-0.025 0 0.294 0
-0.024 0 0.294 0
-0.023 0 0.294 0
-0.022 0 0.294 0
-0.021 0 0.294 0
-0.02 0 0.294 0
-0.019 0 0.294 0
-0.018 0 0.294 0
-0.017 0 0.294 0
-0.016 0 0.294 0
-0.015 0 0.294 0
-0.014 0 0.294 0
-0.013 0 0.294 0
-0.012 0 0.294 0
-0.011 0 0.294 0
-0.01 0 0.294 0
-0.009 0 0.294 0
-0.008 0 0.294 0
-0.007 0 0.294 0
-0.006 0 0.294 0
-0.005 0 0.294 0
-0.004 0 0.294 0
-0.003 0 0.294 0
-0.002 0 0.294 0
-0.001 0 0.294 0
0 0 0.294 0
0.001 0 0.294 0
0.002 0 0.294 0
0.003 0 0.294 9.53108e-10
0.004 0 0.294 1.15799e-09
0.005 0 0.294 0
0.006 0 0.294 0
0.007 0 0.294 0
0.008 0 0.294 0
0.009 0 0.294 0
0.01 0 0.294 0
0.011 0 0.294 0
0.012 0 0.294 0
0.013 0 0.294 0
0.014 0 0.294 0
0.015 0 0.294 0
0.016 0 0.294 0
0.017 0 0.294 0
0.018 0 0.294 0
0.019 0 0.294 0
0.02 0 0.294 0
0.021 0 0.294 0
0.022 0 0.294 0
0.023 0 0.294 0
0.024 0 0.294 0
0.025 0 0.294 0
0.026 0 0.294 0
0.027 0 0.294 0
0.028 0 0.294 0
0.029 0 0.294 0
0.03 0 0.294 0
0.031 0 0.294 0
0.032 0 0.294 0
0.033 0 0.294 0
0.034 0 0.294 0
0.035 0 0.294 0
-0.035 0 0.295 0
-0.034 0 0.295 0
-0.033 0 0.295 0
-0.032 0 0.295 0
-0.031 0 0.295 0
-0.03 0 0.295 0
-0.029 0 0.295 0
-0.028 0 0.295 0
-0.027 0 0.295 0
-0.026 0 0.295 0
-0.025 0 0.295 0
-0.024 0 0.295 0
-0.023 0 0.295 0
-0.022 0 0.295 0
-0.021 0 0.295 0
-0.02 0 0.295 0
-0.019 0 0.295 0
-0.018 0 0.295 0
-0.017 0 0.295 0
-0.016 0 0.295 0
-0.015 0 0.295 0
-0.014 0 0.295 0
-0.013 0 0.295 0
-0.012 0 0.295 0
-0.011 0 0.295 0
-0.01 0 0.295 0
-0.009 0 0.295 0
-0.008 0 0.295 0
-0.007 0 0.295 0
-0.006 0 0.295 0
-0.005 0 0.295 0
-0.004 0 0.295 0
-0.003 0 0.295 0
-0.002 0 0.295 0
-0.001 0 0.295 0
0 0 0.295 0
0.001 0 0.295 0
0.002 0 0.295 0
0.003 0 0.295 8.8438e-10
0.004 0 0.295 1.16233e-09
0.005 0 0.295 0
0.006 0 0.295 0
0.007 0 0.295 0
0.008 0 0.295 0
0.009 0 0.295 0
0.01 0 0.295 0
0.011 0 0.295 0
0.012 0 0.295 0
0.013 0 0.295 0
0.014 0 0.295 0
0.015 0 0.295 0
0.016 0 0.295 0
0.017 0 0.295 0
0.018 0 0.295 0
0.019 0 0.295 0
0.02 0 0.295 0
0.021 0 0.295 0
0.022 0 0.295 0
0.023 0 0.295 0
0.024 0 0.295 0
0.025 0 0.295 0
0.026 0 0.295 0
0.027 0 0.295 0
0.028 0 0.295 0
0.029 0 0.295 0
0.03 0 0.295 0
0.031 0 0.295 0
0.032 0 0.295 0
0.033 0 0.295 0
0.034 0 0.295 0
0.035 0 0.295 0
-0.035 0 0.296 0
-0.034 0 0.296 0
-0.033 0 0.296 0
-0.032 0 0.296 0
-0.031 0 0.296 0
-0.03 0 0.296 0
-0.029 0 0.296 0
-0.028 0 0.296 0
-0.027 0 0.296 0
-0.026 0 0.296 0
-0.025 0 0.296 0
-0.024 0 0.296 0
-0.023 0 0.296 0
-0.022 0 0.296 0
-0.021 0 0.296 0
-0.02 0 0.296 0
-0.019 0 0.296 0
-0.018 0 0.296 0
-0.017 0 0.296 0
-0.016 0 0.296 0
-0.015 0 0.296 0
-0.014 0 0.296 0
-0.013 0 0.296 0
-0.012 0 0.296 0
-0.011 0 0.296 0
-0.01 0 0.296 0
-0.009 0 0.296 0
-0.008 0 0.296 0
-0.007 0 0.296 0
-0.006 0 0.296 0
-0.005 0 0.296 0
-0.004 0 0.296 0
-0.003 0 0.296 0
-0.002 0 0.296 0
-0.001 0 0.296 0
0 0 0.296 0
0.001 0 0.296 0
0.002 0 0.296 0
0.003 0 0.296 8.18858e-10
0.004 0 0.296 1.16517e-09
0.005 0 0.296 0
0.006 0 0.296 0
0.007 0 0.296 0
0.008 0 0.296 0
0.009 0 0.296 0
0.01 0 0.296 0
0.011 0 0.296 0
0.012 0 0.296 0
0.013 0 0.296 0
0.014 0 0.296 0
0.015 0 0.296 0
0.016 0 0.296 0
0.017 0 0.296 0
0.018 0 0.296 0
0.019 0 0.296 0
0.02 0 0.296 0
0.021 0 0.296 0
0.022 0 0.296 0
0.023 0 0.296 0
0.024 0 0.296 0
0.025 0 0.296 0
0.026 0 0.296 0
0.027 0 0.296 0
0.028 0 0.296 0
0.029 0 0.296 0
0.03 0 0.296 0
0.031 0 0.296 0
0.032 0 0.296 0
0.033 0 0.296 0
0.034 0 0.296 0
0.035 0 0.296 0
-0.035 0 0.297 0
-0.034 0 0.297 0
-0.033 0 0.297 0
-0.032 0 0.297 0
-0.031 0 0.297 0
-0.03 0 0.297 0
-0.029 0 0.297 0
-0.028 0 0.297 0
-0.027 0 0.297 0
-0.026 0 0.297 0
-0.025 0 0.297 0
-0.024 0 0.297 0
-0.023 0 0.297 0
-0.022 0 0.297 0
-0.021 0 0.297 0
-0.02 0 0.297 0
-0.019 0 0.297 0
-0.018 0 0.297 0
-0.017 0 0.297 0
-0.016 0 0.297 0
-0.015 0 0.297 0
-0.014 0 0.297 0
-0.013 0 0.297 0
-0.012 0 0.297 0
-0.011 0 0.297 0
-0.01 0 0.297 0
-0.009 0 0.297 0
-0.008 0 0.297 0
-0.007 0 0.297 0
-0.006 0 0.297 0
-0.005 0 0.297 0
-0.004 0 0.297 0
-0.003 0 0.297 0
-0.002 0 0.297 0
-0.001 0 0.297 0
0 0 0.297 0
0.001 0 0.297 0
0.002 0 0.297 0
0.003 0 0.297 7.56444e-10
0.004 0 0.297 1.16662e-09
0.005 0 0.297 0
0.006 0 0.297 0
0.007 0 0.297 0
0.008 0 0.297 0
0.009 0 0.297 0
0.01 0 0.297 0
0.011 0 0.297 0
0.012 0 0.297 0
0.013 0 0.297 0
0.014 0 0.297 0
0.015 0 0.297 0
0.016 0 0.297 0
0.017 0 0.297 0
0.018 0 0.297 0
0.019 0 0.297 0
0.02 0 0.297 0
0.021 0 0.297 0
0.022 0 0.297 0
0.023 0 0.297 0
0.024 0 0.297 0
0.025 0 0.297 0
0.026 0 0.297 0
0.027 0 0.297 0
0.028 0 0.297 0
0.029 0 0.297 0
0.03 0 0.297 0
0.031 0 0.297 0
0.032 0 0.297 0
0.033 0 0.297 0
0.034 0 0.297 0
0.035 0 0.297 0
-0.035 0 0.298 0
-0.034 0 0.298 0
-0.033 0 0.298 0
-0.032 0 0.298 0
-0.031 0 0.298 0
-0.03 0 0.298 0
-0.029 0 0.298 0
-0.028 0 0.298 0
-0.027 0 0.298 0
-0.026 0 0.298 0
-0.025 0 0.298 0
-0.024 0 0.298 0
-0.023 0 0.298 0
-0.022 0 0.298 0
-0.021 0 0.298 0
-0.02 0 0.298 0
-0.019 0 0.298 0
-0.018 0 0.298 0
-0.017 0 0.298 0
-0.016 0 0.298 0
-0.015 0 0.298 0
-0.014 0 0.298 0
-0.013 0 0.298 0
-0.012 0 0.298 0
-0.011 0 0.298 0
-0.01 0 0.298 0
-0.009 0 0.298 0
-0.008 0 0.298 0
-0.007 0 0.298 0
-0.006 0 0.298 0
-0.005 0 0.298 0
-0.004 0 0.298 0
-0.003 0 0.298 0
-0.002 0 0.298 0
-0.001 0 0.298 0
0 0 0.298 0
0.001 0 0.298 0
0.002 0 0.298 0
0.003 0 0.298 6.97017e-10
0.004 0 0.298 1.16674e-09
0.005 0 0.298 0
0.006 0 0.298 0
0.007 0 0.298 0
0.008 0 0.298 0
0.009 0 0.298 0
0.01 0 0.298 0
0.011 0 0.298 0
0.012 0 0.298 0
0.013 0 0.298 0
0.014 0 0.298 0
0.015 0 0.298 0
0.016 0 0.298 0
0.017 0 0.298 0
0.018 0 0.298 0
0.019 0 0.298 0
0.02 0 0.298 0
0.021 0 0.298 0
0.022 0 0.298 0
0.023 0 0.298 0
0.024 0 0.298 0
0.025 0 0.298 0
0.026 0 0.298 0
0.027 0 0.298 0
0.028 0 0.298 0
0.029 0 0.298 0
0.03 0 0.298 0
0.031 0 0.298 0
0.032 0 0.298 0
0.033 0 0.298 0
0.034 0 0.298 0
0.035 0 0.298 0
-0.035 0 0.299 0
-0.034 0 0.299 0
-0.033 0 0.299 0
-0.032 0 0.299 0
-0.031 0 0.299 0
-0.03 0 0.299 0
-0.029 0 0.299 0
-0.028 0 0.299 0
-0.027 0 0.299 0
-0.026 0 0.299 0
-0.025 0 0.299 0
-0.024 0 0.299 0
-0.023 0 0.299 0
-0.022 0 0.299 0
